0,1
1.745773599216573e-05,1.5357374435312937e-05
1.9326413369301548e-05,9.983724809271119e-06
2.105905626654438e-05,9.67511407157154e-06
1.9504697622287485e-05,9.152591262664908e-06
2.2919519740271463e-05,8.099701689212482e-06
1.826867174619214e-05,1.5741880036385348e-06
1.644044454790612e-05,7.772342177174123e-09
2.5482470447655496e-05,1.0915303383235605e-05
1.892358120329238e-05,4.6910783319831445e-06
2.062906603605914e-05,7.86978478362488e-06
2.546390801342301e-05,6.156782264103554e-06
2.1805785176379005e-05,1.1968124870477549e-06
2.3210661920909028e-05,6.885418781493922e-06
1.4440287686971097e-05,5.18892397261861e-06
1.417155481022295e-05,2.2537039085490085e-07
2.1562650747963126e-05,4.7904241829260575e-06
1.7032805618680374e-05,2.8203166579645085e-06
1.916829129164192e-05,1.1189860673635526e-05
1.8872218089946474e-05,9.509684625931733e-06
2.342751648280443e-05,3.3571781997247786e-06
2.0118178866434962e-05,7.1885518042735435e-06
1.2534326840755314e-05,3.6711765703458207e-06
1.3282414718473065e-05,1.6315360381096264e-05
1.3971524186127566e-05,3.6174265141033483e-06
1.6675021925367777e-05,1.6339114875315778e-15
1.4753106844054506e-05,1.3515721568631508e-06
1.4431343448774996e-05,9.810560629347343e-06
1.2263052631764826e-05,1.0206963434751091e-05
6.3950080620648205e-06,2.122938059248619e-06
1.461210406495562e-05,4.991084267129563e-06
1.539614651704828e-05,1.0066320475275547e-06
7.083524209206698e-06,6.000607233241836e-06
1.3028764751052169e-05,2.19311177565378e-06
1.4332238061727476e-05,8.783873508798897e-06
2.244648508798084e-05,2.1718804833011038e-16
1.5932623015047144e-05,2.234550648911336e-06
2.105129753448272e-05,5.1021661604813766e-06
1.7063005937315773e-05,4.152212193853242e-06
1.9411536235399774e-05,2.383702748792689e-13
1.4790317079327185e-05,4.73641273171496e-06
2.1068583018597866e-05,6.927633219551842e-06
2.2573047622545358e-05,8.97033748858444e-06
2.4384567802856625e-05,1.9733868017589784e-10
2.420664120927803e-05,2.264020534469962e-06
1.9451638752230935e-05,3.2286331396253846e-07
2.1943725959539485e-05,5.688290720795618e-06
1.8941871865815814e-05,2.503953680897976e-06
1.6883840520962026e-05,1.1414234706106295e-07
1.564714908776327e-05,1.0339797991730182e-05
1.990406096519023e-05,6.111572278449201e-09
2.341977938979911e-05,1.0574692553353291e-06
1.8773478580069588e-05,8.777083560793615e-16
1.7799926696146208e-05,4.752306208551887e-14
2.724512987289047e-05,2.7810433182942746e-09
2.135502047468377e-05,3.6262950758368e-13
2.7700291628669814e-05,1.7248514544206476e-06
1.9268314010871642e-05,1.7882019157446874e-06
1.6607503659801655e-05,4.084498299754063e-34
1.3923231908741812e-05,1.163432040674191e-05
2.0628652211642427e-05,5.989310912987639e-07
1.6381549666079e-05,1.227310633786327e-05
1.6271353013165006e-05,2.700667269321008e-06
1.1293156445125031e-05,2.4344601654320138e-09
2.088431582913105e-05,8.018176578945488e-07
1.226815292844317e-05,1.306554184777841e-05
2.0084266248662612e-05,6.979150530616327e-08
1.9892566676121567e-05,5.742936315421627e-07
2.307024390124139e-05,1.1226366732105802e-06
2.11509057548798e-05,1.1633826997765761e-21
1.956425029352155e-05,3.0019433030852836e-06
2.247613748265533e-05,4.013806682681922e-06
1.8192149841925778e-05,5.591416223499667e-07
1.3348903368144517e-05,1.3606648944264776e-15
1.0231248087267352e-05,7.697354951094236e-06
1.5989238467657546e-05,4.631321200614722e-06
1.6258056935682913e-05,8.275983100262324e-09
2.0276463191018662e-05,1.664595457868897e-06
1.867052431357985e-05,7.248322381029211e-06
1.550541154996506e-05,2.7907088826093517e-06
2.5210776228827347e-05,3.313421197779631e-10
