,0,1,2,3,4
0,0.1126806,0.011132449,0.023452342,0.07561296,0.09368649
1,0.0,0.0050278306,0.6615793,0.7710313,0.39538738
2,0.0,0.015418276,0.051751718,0.17024758,0.11822689
3,0.05509843,0.06694731,0.1290361,0.18202244,0.04537423
4,0.24795035,0.055995792,0.26567513,0.42588636,0.4489488
5,0.13021259,0.045989357,0.5302354,0.7697346,0.53073823
6,0.12167999,0.12766318,0.6918695,0.57367575,0.10481076
7,0.35173997,0.08529902,0.6229769,0.39607513,0.11801794
8,0.03269363,0.040146332,0.6217424,0.80642605,0.44551897
9,0.22348711,0.09570651,0.6863911,0.64479506,0.28870642
10,0.0,0.023362529,0.7557676,0.6751214,0.16556251
11,0.13496885,0.0898867,0.28541684,0.2823647,0.08517066
12,0.045191713,0.020673761,0.0,0.032093912,0.055605717
13,0.3447649,0.085089825,0.064309955,0.20469709,0.38365197
14,0.013747491,0.024582546,0.6005542,0.7670095,0.44906265
15,0.0,0.0,0.8309724,0.788043,0.25402874
16,0.2182382,0.2001033,0.5440614,0.79571795,0.37143666
17,0.066364035,0.09329256,0.19894713,0.4398762,0.3066358
18,0.24650604,0.10724859,0.58786714,0.48582935,0.17560187
19,0.40621692,0.09776347,0.28148317,0.2509515,0.20186843
20,0.07933007,0.12901892,0.5695174,0.97246325,0.60101783
21,0.19663039,0.0051054982,0.049560964,0.31221628,0.6432149
22,0.17685005,0.100377746,0.5005859,0.48618704,0.17218673
23,0.016573098,0.03736394,0.8723635,0.865672,0.29077452
24,0.16954267,0.096115395,0.31731462,0.81135654,0.7482066
25,0.058909733,0.0,0.0,0.06599522,0.1245918
26,0.38109472,0.15440995,1.132145,0.7966368,0.10242881
27,0.0,0.012090598,0.16270998,0.15998594,0.0748857
28,0.0,0.058909267,0.71464384,0.929106,0.425979
29,0.2593435,0.14498712,0.22840118,0.5866827,0.47836635
30,0.014662255,0.08951657,0.302519,0.45306945,0.228814
31,0.04739451,0.0,0.5885503,0.5783707,0.30473155
32,0.036606785,0.026852489,0.65524864,0.8644984,0.5030907
33,0.17507577,0.08843281,0.69670707,0.77606684,0.37549973
34,0.10381618,0.12985267,0.7384093,1.2328424,0.7607298
35,0.0865265,0.05089716,0.37909824,0.5281384,0.382748
36,0.0,0.0,0.012669668,0.11095823,0.096602574
37,0.2960235,0.106038935,0.7125764,0.587821,0.15871798
38,0.41412282,0.06600143,0.17265606,0.2647868,0.30949032
39,0.14310774,0.12385478,0.58069086,0.41839936,0.0
40,0.15875687,0.16215749,0.5131279,0.7988316,0.38311404
41,0.07934904,0.057124633,0.5751677,0.59200764,0.29123336
42,0.021034684,0.017417304,0.12456471,0.32057068,0.37786442
43,0.06224227,0.007661945,0.0,0.011754602,0.03290052
44,0.03909443,0.031686395,0.3074044,0.4310809,0.3054744
45,0.1275572,0.04270789,0.15501353,0.39256197,0.46826205
46,0.1076294,0.034967743,0.5861914,0.77969265,0.5255726
47,0.2588567,0.082273595,0.7818472,0.4877741,0.052661993
48,0.124832265,0.08085634,1.2272377,1.1078017,0.3190608
49,0.12586893,0.05403105,0.11361757,0.31779572,0.35255557
50,0.2813282,0.13023417,0.63267887,0.6429913,0.2614836
51,0.17581849,0.000303627,0.39097273,0.43656668,0.38751164
52,0.14396209,0.10745244,0.9262528,0.8324814,0.24355146
53,0.10449067,0.10440125,0.7634859,0.73237777,0.2275399
54,0.055478428,0.0,0.87271845,0.71141106,0.26685733
55,0.1654897,0.0,0.035359576,0.34985024,0.7369058
56,0.06479602,0.03697915,0.7522521,0.7561871,0.25792277
57,0.072385125,0.009206358,0.013559625,0.349899,0.6572895
58,0.069449626,0.08432793,0.6639328,0.90249014,0.42789906
59,0.13341495,0.054575216,0.051360905,0.086597025,0.013239101
60,0.15570822,0.18271133,1.2530632,0.8831221,0.0
61,0.08389118,0.081169315,0.73741674,0.9786589,0.5431378
62,0.090417944,0.083253555,1.2152762,0.8867395,0.11587919
63,0.065582514,0.024566513,0.16934834,0.18337935,0.105007365
64,0.24604282,0.060668126,0.65695244,0.48654217,0.1771633
65,0.14497966,0.043932375,0.23745534,0.41414303,0.38053662
66,0.0,0.0,0.7426624,0.849895,0.41308782
67,0.042073213,0.024719942,0.18969177,0.40182853,0.38296232
68,0.13739643,0.063961394,0.772309,0.74281657,0.27952418
69,0.08131251,0.09013414,0.7095381,0.83698547,0.36870795
70,0.18413173,0.10628729,0.2911466,0.7640245,0.71274304
71,0.0,0.0,1.0351112,0.69737136,0.14729221
72,0.10385008,0.0,0.02721487,0.084190115,0.090057105
73,0.04226693,0.062954,0.3406584,0.48555577,0.32968086
74,0.32615262,0.060043305,1.155006,0.7077537,0.1305993
75,0.28773808,0.049464364,0.71680266,0.5368029,0.20638236
76,0.10501163,0.026676845,0.034511775,0.087650076,0.033948332
77,0.33333984,0.11233942,0.84982073,0.675387,0.18401028
78,0.18371162,0.04403223,0.6194092,0.5714463,0.25913852
79,0.19971904,0.17279668,0.46603256,0.6664633,0.37146795
80,0.19366914,0.014219011,0.45451516,0.40014338,0.2753634
81,0.3259709,0.10931025,0.7858316,0.60441685,0.18994293
82,0.13454981,0.14093408,0.40147313,0.44296125,0.1340169
83,0.09223079,0.06102753,0.8497552,0.85818434,0.32321054
84,0.079124734,0.060040478,0.49346286,0.7767115,0.45742497
85,0.46396884,0.074043445,0.1258582,0.2687347,0.57300013
86,0.14652462,0.12053321,0.6401846,0.47714728,0.057091676
87,0.046469428,0.01996611,0.39286998,0.41197854,0.22859232
88,0.30020165,0.16257702,0.7638167,0.59226376,0.071136296
89,0.10478991,0.042600304,0.5411539,0.7818622,0.48298597
90,0.09416704,0.046373695,0.64468145,0.78140056,0.39919528
91,0.16907282,0.071468726,0.767659,0.66097826,0.21232906
92,0.14868999,0.0,0.27604124,0.3101305,0.3282737
93,0.13867772,0.00771152,1.1131415,1.0227315,0.3607006
94,0.37916842,0.09814536,0.25567427,0.23062082,0.18969975
95,0.19483054,0.108048104,0.42889166,0.3293657,0.054982997
96,0.11394833,0.14857347,0.54823524,0.73538005,0.3342808
97,0.21836352,0.0,0.5289668,0.41543257,0.2570399
98,0.052360907,0.042436555,0.0,0.099271044,0.0710383
99,0.06160057,0.03109672,0.789205,0.53447425,0.1128819
100,0.055624876,0.07651569,0.8093371,0.6593214,0.10559136
101,0.35744655,0.08069448,0.5133844,0.18618187,0.0
102,0.11839948,0.092405364,0.65859914,0.372548,0.0
103,0.42963284,0.07857484,0.87896085,0.57883847,0.11794669
104,0.12949467,0.0,0.8139946,0.5994619,0.2255969
105,0.0,0.039277665,1.0076852,0.9065112,0.24293709
106,0.23434392,0.10998447,0.6857445,0.51738405,0.13756734
107,0.09371374,0.100552596,0.5782156,0.8543297,0.4889479
108,0.046402365,0.06961628,0.14928348,0.33127043,0.35814428
109,0.23500866,0.03069171,0.034073696,0.0062838197,0.032490894
110,0.08920665,0.12875386,1.2541108,0.90262055,0.029749759
111,0.082943425,0.0022107866,0.0,0.018281966,0.08560296
112,0.20425904,0.18262067,1.0000236,0.77823,0.009649813
113,0.08543507,0.0040221205,0.91647184,0.66967994,0.19109124
114,0.23642597,0.07423516,1.1577581,0.9793452,0.27924758
115,0.18731847,0.053508967,1.3635991,0.9990531,0.16818753
116,0.4492884,0.15968306,0.99292713,0.8218061,0.18453602
117,0.07456442,0.09056458,0.6456243,0.8490696,0.4072445
118,0.3969618,0.11370044,0.3261025,0.3353656,0.24878064
119,0.114464074,0.11666686,0.24655654,0.3902544,0.25616267
120,0.16649903,0.09665274,0.82723993,0.82274854,0.35269967
121,0.18412745,0.02835416,0.016519994,0.3262096,0.5614532
122,0.37539858,0.072610594,0.7721415,0.32770416,0.0
123,0.03349657,0.09085364,0.9031431,0.8104603,0.17334445
124,0.0,0.04283612,0.7901983,0.64115465,0.18309055
125,0.04828426,0.036523234,0.652946,0.55647314,0.200825
126,0.17569496,0.0740324,1.1384776,0.7933966,0.116684675
127,0.0,0.0,0.3121475,0.4544623,0.3619066
128,0.0043569356,0.05120205,0.62090313,0.7962847,0.40298444
129,0.020208497,0.06342461,0.6463798,0.6596645,0.20432185
