,0,1,2,3,4
0,0.19387004,0.42398617,0.0,0.39969176,0.6187115
1,0.18502332,0.37100223,0.0,0.19794609,0.26648802
2,0.09395884,0.17819405,0.05489476,0.17794687,0.21599227
3,0.0,0.17802334,0.05911078,0.10117843,0.06639059
4,0.42942196,0.23477955,0.015932811,0.29417285,0.14633733
5,0.08293109,0.4119611,0.03890925,0.018216692,0.28379795
6,0.13973396,1.1463302,0.0,0.017700426,1.1786118
7,0.2804879,0.20127243,0.0,0.16112736,0.08602686
8,0.12806793,0.6544914,0.00845335,0.013718791,0.544695
9,0.0,0.0,0.07778202,0.14866652,0.014002532
10,0.15879229,0.24340382,0.0,0.14645232,0.1789937
11,0.23350844,0.116163895,0.022506833,0.13511184,0.0012086928
12,0.060122572,1.2662194,0.0,0.06722635,1.0638286
13,0.1312785,0.64369345,0.017193776,0.09339891,0.5546802
14,0.27140683,0.57690656,0.0,0.1329867,0.59437156
15,0.14110823,0.4936242,0.0,0.26479337,0.53896606
16,0.11314381,0.7699381,0.0,0.21919897,0.8935049
17,0.09567826,0.37839168,0.0016852894,0.029727284,0.30720216
18,0.36577207,0.22006027,0.025222205,0.27334118,0.1623208
19,0.039049633,0.38199508,0.022398386,0.14508095,0.3689156
20,0.07977711,1.0282476,0.0,0.21248028,1.0752099
21,0.29890975,0.46191904,0.0,0.15354507,0.4926345
22,0.07699463,0.31521553,0.030310337,0.16264006,0.27515733
23,0.28135574,0.23963487,6.3213985e-05,0.2724395,0.16351046
24,0.0,0.21955612,0.059906326,0.1094722,0.17403185
25,0.15747328,0.57900965,0.009339072,0.115442246,0.5485099
26,0.09091005,0.628966,0.0,0.07005769,0.62503016
27,0.24138176,0.11492263,0.010087855,0.21314195,0.044065833
28,0.17476687,0.38946965,0.015593309,0.030163895,0.21987247
29,0.16182168,0.44068968,0.004525532,0.17164159,0.5127782
30,0.16242003,0.513041,0.0,0.18189046,0.56364524
31,0.09075649,0.4651603,0.017072251,0.03607142,0.39068717
32,0.0,0.059481055,0.091169305,0.13300198,0.02771622
33,0.102441944,0.40392053,0.023014748,0.15343817,0.3373589
34,0.07384677,0.5169557,0.03190193,0.029283259,0.3624166
