0,1,2,3,4
0.00023444436840293467,9.577976145781117e-05,0.0002147424161337189,0.0003020492418931085,0.00016348619468671622
3.919103462017536e-05,6.489711756044471e-05,0.00011275848502428203,0.0006942555614209112,0.00012001750010528738
1.905393124970159e-05,1.311270956970594e-12,0.00016729928570028755,0.000896443977415435,9.560579263644646e-05
0.00010088748357988456,3.8042860132115725e-05,0.00025613796602321734,0.0005836865028049328,7.288256260765823e-05
0.000236709489797593,3.6938774778822314e-05,0.00019216538099303446,0.0006596233245731744,8.116040755111726e-05
5.8024434015187e-05,1.7128147095792583e-18,0.00013078889233407925,0.0007499233607505622,4.330208480105014e-08
0.00012036347068849896,7.734186150484388e-06,2.7708223011300116e-06,0.0006393282322947543,1.4087423581810197e-05
0.0003643191780414541,3.7404254484835445e-11,0.0001658542996089715,0.0007623299481738613,0.00013150907171080204
5.580556725699763e-05,2.0823471188036946e-05,0.00010391918930499223,0.0007414631346519576,4.7744906979282973e-05
0.00017655929425042133,9.398873588007876e-10,0.00025240413137537376,0.000664013125089475,4.924477191178413e-05
1.1105875661463838e-12,9.934917703416322e-05,0.00015905385524440824,0.000949917508062143,4.5718878709879075e-05
0.00029778968227684344,1.3636460693370085e-09,0.00015413224368553648,0.0006391002441320741,1.2801827139565305e-06
5.561260166627664e-06,6.859880378380538e-05,0.00011741151148092884,0.0009035571805962096,7.31905217013957e-05
9.498885805477259e-05,6.605478673562477e-10,0.00011813166497135668,0.000552104290313325,3.6302469078238206e-05
3.9357288104093624e-05,6.435137284638319e-09,2.9487697863219106e-06,0.0006536921174581441,6.678042637056736e-06
0.00014707745760599123,0.00010211771591968347,9.920713060486822e-05,0.0006172036449228514,5.9340523247051005e-05
4.676808523003704e-12,2.9532989620975812e-18,0.00010223597226206768,0.0008124447168961288,1.7724060374922025e-06
0.000180198994493713,1.2279929221963687e-07,0.00016390320082215875,0.0006610803496704938,0.00011620219336934256
0.00015496680330050395,5.4921240529623906e-05,2.1288624320624465e-05,0.0006465580600162961,0.00013962821804517907
0.0004027081992228813,3.676462884247002e-10,0.0001698023777502054,0.0006049860446556684,2.8535309653337094e-05
6.906336476038574e-05,1.3052925472751267e-07,2.4356653072300132e-05,0.0008873420268463578,0.00010775889169827022
7.086605050086782e-05,6.733191847377763e-06,0.00010451050283359739,0.00044462183849348046,3.279107884789823e-05
4.353517009652749e-05,1.3653582474734092e-14,0.00015906836769901655,0.000554577598720424,0.00017495043895461405
