,0,1,2,3,4
0,1.0856888,1.2579509,0.0,0.19417918,0.10631175
1,0.35078436,0.3249448,0.0,0.013032325,0.05182085
2,0.36843157,0.44494286,0.0,0.046145692,0.08294511
3,0.21094137,0.2793458,0.0024666786,0.015856396,0.15969497
4,0.23017296,0.3732342,0.0,0.07241385,0.1124594
5,0.4388644,0.49274555,0.0,0.091885895,0.063234866
6,0.64690757,0.67927986,0.0,0.15703568,0.056541357
7,0.22017364,0.19850975,0.0,0.024806814,0.034645647
8,1.2035463,1.2835078,0.0,0.0,0.05074586
9,0.52740246,0.5001403,0.0,0.007232912,0.0
10,0.53851175,0.6383134,0.0,0.07603422,0.08319791
11,0.20970881,0.31951272,0.020140935,0.092458434,0.11036548
12,0.18934268,0.22924763,0.026835382,0.05213747,0.019849382
13,0.49772942,0.42601034,0.0068912553,0.16734648,0.07995995
14,0.19965208,0.18599494,0.00048137736,0.030217232,0.0
15,0.29109752,0.4380954,0.025550783,0.123635836,0.13933438
16,0.8824204,0.60855365,0.0,0.0029431768,0.0
17,0.1701611,0.30869195,0.052545868,0.1308099,0.17309055
18,0.35310587,0.43148696,0.0008718604,0.059000846,0.023054736
19,0.87114084,1.1556143,0.00282998,0.1705448,0.14657396
20,0.8942404,1.1010878,0.0,0.1270499,0.11769472
21,0.28437507,0.43448687,0.0107544465,0.13384101,0.09663494
22,1.1219124,1.2275987,0.0,0.19481596,0.031811025
23,0.14163268,0.14749953,0.005460225,0.05495495,0.20093992
24,0.36433825,0.45972753,0.026602197,0.061900415,0.064423434
25,0.51433045,0.61288905,0.0,0.12287612,0.1112935
26,0.19408564,0.2474968,0.03923469,0.041383572,0.0
27,0.009299606,0.10458407,0.08633728,0.12959315,0.1493113
28,0.9636266,1.1097677,0.0,0.20777273,0.11550147
29,0.26414436,0.39577907,0.03323924,0.08786041,0.12312035
30,0.87623763,0.89615667,0.0,0.0,0.05885943
31,0.44643342,0.4647042,0.0,0.07424858,0.0
32,0.74064475,0.651077,0.0,0.12181481,0.06425531
33,0.23126902,0.26007253,0.0,0.003762979,0.018581457
34,1.0885885,1.2554698,0.0,0.14722559,0.102839105
35,0.7280866,0.57225823,0.0,0.15012696,0.039459318
36,0.21951267,0.20944078,0.004531105,0.05481098,0.0
37,0.2219652,0.30458307,0.041207645,0.08247817,0.1378972
38,0.15312216,0.5379948,0.01968205,0.2527212,0.38352525
39,0.13476378,0.22848637,0.017256754,0.09213443,0.09406908
40,0.02071777,0.11805549,0.051883638,0.04914759,0.10889736
41,0.2569773,0.39613613,0.0,0.09562151,0.14734921
42,0.25282103,0.23640862,0.0,0.07776831,0.06666692
43,0.25451472,0.27184728,0.0,0.07762335,0.025852025
44,1.0134984,1.2357364,0.0,0.15175915,0.07678278
45,0.0015248358,0.09727636,0.10738446,0.06366862,0.10513649
46,0.51261663,0.6347454,0.021231167,0.15349185,0.09976765
47,0.19194907,0.40117568,0.019685192,0.12785855,0.17779252
48,1.0775918,1.3128748,0.0,0.17903307,0.09764166
49,0.65112484,0.7416726,0.0,0.011533316,0.11609294
50,0.91137373,1.0725892,0.0,0.13812995,0.086180575
51,0.35078585,0.567539,0.016418215,0.117285974,0.14878346
52,0.5827414,0.66166896,0.0,0.14401975,0.09808415
53,0.08602381,0.13697116,0.050760068,0.07680871,0.046485458
54,0.21541652,0.31406048,0.0033125589,0.04817631,0.103420846
55,0.024186045,0.06022036,0.1064671,0.048707526,0.0
56,0.72198457,0.7244637,0.0,0.1430451,0.10531135
57,0.5750265,0.63622963,0.0,0.043972928,0.10717372
58,0.08393283,0.13105458,0.044777542,0.0024196357,0.06944321
59,0.3240293,0.5473785,0.017007587,0.14650512,0.20597956
60,0.27420887,0.27404007,0.020232422,0.031988468,0.0
61,0.43878332,0.5094783,0.0,0.011800088,0.024283085
62,1.1160241,1.2866267,0.0,0.17961763,0.09816422
63,0.96978426,1.0732086,0.0,0.11569771,0.054364093
64,0.36860505,0.42056853,0.009069666,0.0,0.010584244
65,0.35116163,0.35906374,0.0035318742,0.021697883,0.0
66,0.37897897,0.43098235,0.0047856253,0.01917322,0.0
67,0.3157081,0.35591045,0.0,0.019164369,0.042153016
68,0.092673,0.2266439,0.056062303,0.09537019,0.10432619
69,0.68033296,0.7054662,0.0,0.19545358,0.034189407
70,0.26212642,0.36461052,0.026259154,0.07194245,0.061555956
71,0.102136016,0.16182463,0.06814826,0.033169974,0.08125807
72,0.0,0.014195472,0.10137785,0.060943417,0.07820852
73,0.3010794,0.47240305,0.040044047,0.017952979,0.07919319
74,0.07719906,0.0756204,0.08330005,0.0,0.0
75,0.28785866,0.30698478,0.008301904,0.03504201,0.0
76,0.39612734,0.480699,0.00031238515,0.04487553,0.030121159
77,0.81571174,1.0117202,0.0,0.04506713,0.13393807
78,0.108687684,0.13543703,0.034140732,0.028229287,0.0
79,0.31690088,0.56065917,0.0025630165,0.14010432,0.20654999
80,0.24902026,0.28920645,0.0,0.03238208,0.08937074
81,0.7232732,0.8135957,0.000709394,0.06468926,0.069878384
82,0.4055947,0.4114129,0.0,0.1587914,0.01766826
83,1.0589293,1.0081189,0.0,0.058082312,0.017521577
84,0.2645688,0.25513455,0.006283773,0.08160168,0.0
85,0.43000776,0.48521549,0.027333416,0.11851394,0.06967927
86,0.4851879,0.47745037,0.0,0.019647177,0.0
87,0.15220794,0.19395481,0.04937511,0.046319723,0.003083419
88,0.39257804,0.478235,0.0020531714,0.11736257,0.08044665
89,0.2591685,0.32205832,0.01407134,0.054786798,0.019845527
90,0.26539552,0.325644,0.0073832218,0.041842394,0.01737651
91,0.14610961,0.1956541,0.05839637,0.08520933,0.0640363
92,0.463871,0.63572013,0.0,0.2670743,0.18728
93,0.13119067,0.21242513,0.06025436,0.104932964,0.05854274
94,0.79281175,0.98527074,0.0,0.009932581,0.12850857
95,0.35475847,0.49349135,0.0,0.049044535,0.11218757
96,0.0,0.0566653,0.10977061,0.05653629,0.08535592
97,0.25487396,0.40140873,0.032140207,0.18792991,0.08891699
98,0.78542745,1.0539916,0.0,0.14264172,0.16753514
99,0.55766207,0.688635,0.0,0.17627019,0.11698182
100,0.5370672,0.65345585,0.0,0.10446857,0.10269212
101,0.20718011,0.27032623,0.04607806,0.090798065,0.0
102,0.34300074,0.40228927,0.009978993,0.089877754,0.031689327
103,0.3783879,0.48775113,0.019118782,0.025363537,0.043599553
104,0.31080386,0.46494788,0.02417346,0.032610934,0.08132781
105,0.09835997,0.16741222,0.048705574,0.07616835,0.051855944
106,0.7061163,0.6381049,0.0,0.1405876,0.0
107,0.5647391,0.7123449,0.00089592487,0.1261587,0.12492712
108,0.435067,0.47849298,0.0,0.05708832,0.03733866
109,0.6468318,0.58303905,0.0,0.03835742,0.008090841
110,0.0,0.01569125,0.078142606,0.0,0.027839597
111,0.06751625,0.13649958,0.053430427,0.043608185,0.07170185
112,0.8888035,0.7928436,0.0,0.0,0.028086124
113,0.16183096,0.14844741,0.0,0.0018622912,0.06863658
114,0.32667902,0.394601,0.010739171,0.053464744,0.036302723
115,0.34349415,0.38691568,0.015152282,0.01704286,0.0
116,0.66050065,0.6109947,0.0,0.26524144,0.08520153
117,0.36031276,0.42147428,0.0134112155,0.07691637,0.034744408
118,0.82350016,1.132499,0.013732756,0.14520514,0.16326031
119,0.33551988,0.4049625,0.0,0.061000492,0.06867629
120,0.41301942,0.45565233,0.0022680955,0.026732806,0.0
121,0.19339745,0.3300732,0.04240086,0.112749845,0.11400805
122,0.24074437,0.40316477,0.03141392,0.06201793,0.11242245
123,0.57467747,0.6506715,0.0,0.1744656,0.1093394
124,0.17491485,0.22751278,0.01679637,0.032965068,0.058007594
125,0.020875782,0.07038306,0.06131702,0.025796266,0.017388996
126,0.15380798,0.34513083,0.028062738,0.13246083,0.1933335
127,0.59601676,0.68999636,0.0,0.07923356,0.048742443
128,0.36911973,0.39015466,0.0,0.03769891,0.053780794
129,0.14722745,0.22727934,0.017957857,0.078534976,0.08551418
130,1.235859,1.1734531,0.0,0.017496232,0.031092979
131,0.29256395,0.523977,0.024549695,0.12422387,0.2421795
132,0.0,0.08048123,0.07045996,0.058480136,0.08399951
133,0.21693772,0.46069935,0.014114615,0.15087599,0.21865304
134,0.95940983,1.1380317,0.0,0.0,0.12467845
135,0.42482883,0.43803015,0.0,0.0574226,0.10823507
136,0.21551886,0.19680987,0.0,0.04464218,0.105358504
137,0.19352204,0.1965179,0.016658513,0.040798176,0.03166843
138,0.4356405,0.5397223,0.01949009,0.19499552,0.08896731
139,0.48005855,0.63112164,0.0023874808,0.12986678,0.14218798
140,0.6816076,0.55299664,0.0,0.12961197,0.023832249
141,1.0380151,1.1233861,0.0,0.1260325,0.03557171
142,0.41728246,0.43523064,0.0,0.060098775,0.0
143,0.17763472,0.21190809,0.0143705625,0.040686004,0.024689613
144,0.20666593,0.23688656,0.0052900733,0.027470976,0.0
145,0.30069464,0.35991627,0.006725772,0.0,0.07573499
146,1.1714443,1.2707255,0.0,0.13175043,0.0925884
147,0.7753598,0.73968554,0.0,0.07067075,0.018367853
148,0.20351309,0.25068802,0.006749353,0.09935942,0.12904502
149,0.23885894,0.27995527,0.009394897,0.044761717,0.03800907
150,0.458547,0.588091,0.017233662,0.048278023,0.13820949
151,0.30461624,0.28889513,0.0,0.11508441,0.053672597
152,0.6292628,0.6942673,0.0,0.027022792,0.038902555
153,0.0,0.056910664,0.07842938,0.026604312,0.05539669
154,0.5874724,0.65098155,0.002933452,0.057881963,0.08192532
155,0.2169869,0.18005273,0.0,0.04984756,0.11007587
156,0.13533475,0.1632927,0.015123139,0.047004785,0.10491654
157,0.94716406,1.0829585,0.0,0.0,0.032196786
158,0.6604196,0.7377323,0.0030178642,0.101513274,0.06477775
159,0.55257463,0.6176078,0.0,0.13652076,0.042415343
160,0.0,0.0,0.10854062,0.064208016,0.08110634
161,0.07892184,0.14950795,0.039386004,0.08056046,0.08497379
162,0.1761044,0.24523112,0.017434543,0.019443613,0.11522482
163,0.07551375,0.11106925,0.035981838,0.013640117,0.053260673
164,0.3209966,0.33528394,0.0009780917,0.03165906,0.032025605
165,0.0,0.058258712,0.10133547,0.07916391,0.115190536
166,0.2695807,0.37185466,0.02131057,0.09795253,0.05262839
167,1.0236264,1.1995466,0.0,0.19327861,0.08717297
168,0.31479725,0.34472907,0.009750687,0.02962129,0.0
169,0.0,0.07208343,0.11294914,0.05651385,0.078848496
170,0.25226703,0.28691015,0.009672316,0.0016293116,0.099060245
171,0.08475517,0.21683034,0.06640049,0.066789016,0.12979215
172,0.30216044,0.39427814,0.026410274,0.053919915,0.0348669
